Date,Price,Open,High,Low,Volume,Chg%,Log_Price,Mean_12,First_Diff
2016-09-26,31351,31251,31369,31224,9620,0.2,10.353001443478973,10.345481364053374,0.0020115270436225074
2016-09-27,31003,31290,31290,30986,13080,-1.11,10.341839252978511,10.344790752365993,-0.011162190500462188
2016-09-28,30963,31002,31051,30882,8990,-0.13,10.340548222234043,10.344457687189879,-0.0012910307444684577
2016-09-29,31224,30951,31243,30950,12640,0.84,10.348942308860451,10.34467949976906,0.008394086626408281
2016-09-30,30814,31119,31287,30767,9470,-1.31,10.33572441114172,10.343909609183592,-0.013217897718730498
2016-10-03,30749,30841,31000,30695,1890,-0.21,10.333612752380663,10.343366648705919,-0.0021116587610574555
2016-10-04,30068,30705,30872,30030,230,-2.21,10.31121676229736,10.34122434192078,-0.02239599008330373
2016-10-05,30004,30215,30350,29925,70,-0.21,10.309085985089528,10.338675187904313,-0.0021307772078316134
2016-10-06,29615,29861,29982,29582,14160,-1.3,10.296036268711065,10.335157166156138,-0.013049716378462861
2016-10-07,29591,29700,29898,29355,19550,-0.08,10.295225540024292,10.330726152190893,-0.0008107286867726771
2016-10-10,29662,29700,29900,29634,10710,0.24,10.297622044301908,10.326153742327822,0.002396504277616174
2016-10-11,29712,29611,29776,29611,3930,0.17,10.299306283592488,10.32184677292425,0.0016842392905793702
2016-10-12,29662,29680,29742,29579,4850,-0.17,10.297622044301908,10.317231822992827,-0.0016842392905793702
2016-10-13,29697,29700,29873,29682,10060,0.12,10.298801309587917,10.313645327710278,0.0011792652860087571
2016-10-14,29638,29748,29749,29454,11880,-0.2,10.296812600750124,10.310000692586618,-0.0019887088377927853
2016-10-17,29675,29651,29707,29584,6550,0.12,10.298060219477868,10.305760518471404,0.0012476187277439266
2016-10-18,29773,29700,29830,29671,11120,0.33,10.301357221522462,10.302896586003131,0.003297002044593711
2016-10-19,29883,29760,29969,29740,10190,0.37,10.305045035813276,10.30051594295585,0.0036878142908136624
2016-10-20,29891,29950,30049,29857,10010,0.03,10.305312710723697,10.300023938658045,0.00026767491042178904
2016-10-21,29936,29835,29960,29800,7310,0.15,10.30681704851387,10.299834860610074,0.001504337790173338
2016-10-24,29820,29910,29980,29766,12860,-0.39,10.30293458831873,10.30040972057738,-0.0038824601951414905
2016-10-25,30034,29852,30090,29716,8200,0.72,10.310085352240225,10.301648038262039,0.0071507639214960506
2016-10-26,29913,30053,30151,29880,8050,-0.4,10.306048447496902,10.30235023852829,-0.004036904743323078
2016-10-27,30054,29910,30080,29910,5850,0.47,10.310751042585672,10.303303968444387,0.004702595088769357
2016-10-28,30131,30045,30181,29710,12750,0.26,10.313309821085701,10.30461128317637,0.0025587785000293906
2016-10-30,30151,30120,30160,30113,940,0.07,10.313973369101156,10.30587562146914,0.0006635480154546514
2016-10-31,30057,30155,30155,30001,2100,-0.31,10.310850857927372,10.307045476233911,-0.003122511173783593
2016-11-01,30329,30073,30385,30062,2260,0.9,10.319859629482966,10.308862093734335,0.009008771555594208
2016-11-02,30759,30489,30804,30425,870,1.42,10.3339379133382,10.311577151385647,0.01407828385523402
2016-11-03,30674,30663,30700,30300,330,-0.28,10.331170669210724,10.313754287502102,-0.0027672441274759763
2016-11-04,30689,30566,30770,30550,150,0.05,10.331659563179363,10.315949858540074,0.000488893968638493
2016-11-07,30118,30515,30515,30070,13030,-1.86,10.312878278646764,10.316454961051148,-0.018781284532598974
2016-11-08,29899,30149,30400,29766,19270,-0.73,10.305580314003434,10.31667543819154,-0.0072979646433299905
2016-11-09,29961,30191,31407,29900,42740,0.21,10.307651814911244,10.316472643414125,0.0020715009078102753
2016-11-10,29986,30000,30243,29868,15670,0.08,10.308485885054848,10.31667576321062,0.0008340701436040376
2016-11-11,29461,29881,30022,29333,17730,-1.75,10.290822633771823,10.315015062476133,-0.01766325128302526
2016-11-14,29676,29351,29797,29331,9520,0.73,10.298093917309416,10.313747070494776,0.007271283537592765
2016-11-15,29391,29640,29650,29270,10540,-0.96,10.288443784012753,10.311619605070742,-0.0096501332966632
2016-11-16,29463,29519,29590,29387,8170,0.24,10.290890517825884,10.309956243395618,0.002446733813131985
2016-11-17,29185,29442,29462,29139,9520,-0.94,10.281410157637891,10.30675212074186,-0.009480360187993142
2016-11-18,29005,29170,29170,28838,11520,-0.62,10.275223507900165,10.301859253622025,-0.006186649737726313
2016-11-21,29197,29039,29295,29009,7820,0.66,10.281821243252258,10.297746801458821,0.006597735352093181
2016-11-22,29182,29260,29293,29101,6680,-0.05,10.281307359823968,10.293550784512538,-0.0005138834282902849
2016-11-23,28885,29241,29254,28767,10850,-1.02,10.271077708215365,10.290067403643254,-0.010229651608602452
2016-11-24,28816,28806,28859,28700,7080,-0.24,10.268686067415738,10.28699288309428,-0.0023916407996278366
2016-11-25,28671,28701,28750,28331,13010,-0.5,10.26364143793429,10.283325351679533,-0.005044629481448126
2016-11-28,28793,28980,29068,28700,8360,0.43,10.267887581025693,10.279942159677104,0.004246143091403809
2016-11-29,28853,28763,28896,28680,7060,0.21,10.269969252665245,10.278204377918222,0.00208167163955153
2016-11-30,28428,28789,28845,28267,9710,-1.47,10.255129853946785,10.274624039304669,-0.014839398718459407
2016-12-01,28062,28450,28450,27951,2100,-1.29,10.242171626953942,10.270768026216436,-0.012958226992843436
2016-12-02,28445,28310,28450,28300,820,1.36,10.255727677184748,10.26783778949634,0.013556050230805639
2016-12-05,28236,28435,28530,27950,460,-0.73,10.248353038515363,10.265083029569464,-0.007374638669384481
2016-12-06,27944,28151,28192,27911,8660,-1.03,10.237957786486668,10.261977552785005,-0.010395252028695623
2016-12-07,28043,27944,28134,27924,9900,0.35,10.241494325439769,10.258616976300631,0.0035365389531012426
2016-12-08,27896,28022,28063,27875,8560,-0.52,10.236238588355487,10.254861245344925,-0.00525573708428162
2016-12-09,27701,27845,27885,27671,8950,-0.7,10.229223792606835,10.251373419044214,-0.0070147957486526025
2016-12-12,27843,27670,27927,27551,8950,0.51,10.234336867263503,10.248510985698195,0.005113074656668104
2016-12-13,27710,27766,27828,27650,7070,-0.48,10.229548637857024,10.245669919025088,-0.004788229406479161
2016-12-14,27746,27750,27826,27713,7060,0.13,10.230846964640671,10.242583200993002,0.0012983267836474965
2016-12-15,27130,27730,27730,27021,18560,-2.22,10.208395405652977,10.237452047075314,-0.022451558987693687
2016-12-16,27308,27140,27414,27101,13480,0.66,10.214934978538171,10.234102474124597,0.006539572885193579
2016-12-19,27392,27400,27420,27289,7230,0.31,10.218006278941468,10.232088695123556,0.0030713004032971725
2016-12-20,27262,27328,27351,27153,10670,-0.47,10.213249070130788,10.228548811202392,-0.0047572088106804244
2016-12-21,27103,27282,27336,27081,9460,-0.58,10.207399701847889,10.22513603314677,-0.005849368282898837
2016-12-22,27152,27077,27293,26980,11290,0.18,10.209205987474007,10.222740049895716,0.001806285626118509
2016-12-23,27186,27126,27220,27072,6300,0.13,10.210457413895194,10.220153640600335,0.0012514264211862525
2016-12-26,27241,27170,27280,27101,3070,0.2,10.212478470309156,10.21817363076314,0.002021056413962441
2016-12-27,27431,27199,27720,27199,10790,0.7,10.21942903970169,10.217357401354379,0.006950569392534689
2016-12-28,27539,27575,27590,27441,5900,0.39,10.223358460802768,10.216442534149317,0.003929421101076969
2016-12-29,27810,27580,27837,27580,7750,0.98,10.23315094722801,10.216742726596898,0.00979248642524233
2016-12-30,27700,27840,27889,27670,8350,-0.4,10.22918769217543,10.216604453891463,-0.00396325505258055
2017-01-02,27828,27673,27860,27670,1430,0.46,10.233797987043532,10.21872133567401,0.004610294868102827
2017-01-03,28102,27860,28134,27770,960,0.98,10.243596027166285,10.221109756393018,0.009798040122753093
2017-01-04,28085,28080,28158,27987,720,-0.06,10.242990904966533,10.223191808561774,-0.0006051221997527279
2017-01-05,28890,28269,28925,28183,230,2.87,10.27125079346028,10.228025285505899,0.028259888493748164
2017-01-06,27960,28001,28099,27870,12120,-3.22,10.238530196347746,10.230619493380887,-0.03272059711253483
2017-01-09,28124,28080,28150,27903,9480,0.59,10.244378583319053,10.23355054303464,0.0058483869713068515
2017-01-10,28210,28132,28326,28083,11750,0.31,10.247431803996042,10.23663174220971,0.003053220676989099
2017-01-11,28353,28234,28399,28155,13180,0.51,10.252488123663166,10.239965879989212,0.005056319667124498
2017-01-12,28463,28398,28565,28392,12930,0.39,10.256360277191787,10.243043483113386,0.003872153528620359
2017-01-13,28440,28469,28482,28301,11160,-0.08,10.255551883917176,10.24572626837292,-0.0008083932746103528
2017-01-16,28601,28564,28691,28557,8010,0.57,10.261196961231647,10.248063436206555,0.005645077314470726
2017-01-17,28797,28620,28824,28620,13350,0.69,10.268026494031647,10.25130000302791,0.006829532799999427
2017-01-18,28852,28830,28875,28736,9250,0.19,10.269934593623564,10.254311386909576,0.0019080995919171784
2017-01-19,28588,28738,28738,28515,12640,-0.92,10.26074232833987,10.255740245340709,-0.009192265283694212
2017-01-20,28685,28680,28790,28583,11510,0.34,10.264129617035971,10.25750180467983,0.00338728869610172
2017-01-23,28876,28798,28920,28781,9610,0.67,10.270766079259051,10.257461411829727,0.0066364622230796755
2017-01-24,28815,28863,28875,28780,6700,-0.21,10.268651363870767,10.25997150912331,-0.0021147153882843384
2017-01-25,28472,28750,28750,28322,11580,-1.19,10.256676427190028,10.260996329445893,-0.01197493668073868
2017-01-27,28449,28387,28480,28171,10480,-0.08,10.255868289551836,10.261699369908877,-0.0008081376381916527
2017-01-30,28642,28479,28688,28420,7210,0.68,10.262629451038649,10.2625444805235,0.006761161486812384
2017-01-31,29172,28700,29233,28700,7610,1.85,10.280964624104124,10.264594842766193,0.018335173065475274
2017-02-01,28981,29155,29463,28811,4270,-0.65,10.274395721835582,10.266165162592728,-0.006568902268542232
2017-02-02,29064,29150,29175,28950,380,0.29,10.277255573901037,10.267503380315176,0.0028598520654554704
2017-02-03,29166,29030,29494,28900,240,0.35,10.28075892627351,10.268564416335332,0.00350335237247279
2017-02-06,29202,28965,29224,28965,10160,0.12,10.28199247906151,10.269569240121827,0.0012335527879994146
2017-02-07,29348,29250,29370,29215,11600,0.5,10.286979679833886,10.271755686079663,0.0049872007723763545
2017-02-08,29371,29325,29445,29258,10850,0.08,10.287763071961688,10.273725140656806,0.0007833921278024292
2017-02-09,29115,29349,29419,29080,12950,-0.87,10.27900878427122,10.274412032741152,-0.008754287690468487
2017-02-10,29195,29050,29222,28875,11840,0.27,10.281752740717637,10.27550381414506,0.0027439564464177835
2017-02-13,29057,29116,29199,28981,8230,-0.47,10.277014697108353,10.277198669971586,-0.004738043609284759
2017-02-14,29027,29088,29210,28977,11120,-0.1,10.275981710307592,10.278874788367899,-0.0010329868007605825
2017-02-15,29138,29030,29166,28880,11100,0.38,10.279798443213942,10.28030553771584,0.0038167329063494293
2017-02-16,29377,29186,29438,29173,12510,0.82,10.287967334235157,10.280889096893427,0.00816889102121543
2017-02-17,29359,29327,29412,29290,9650,-0.06,10.287354422202895,10.281968988590702,-0.0006129120322615478
2017-02-20,29324,29330,29356,29189,5980,-0.12,10.286161572343477,10.282711155127574,-0.0011928498594180326
2017-02-21,29314,29230,29334,29088,10550,-0.03,10.285820496587245,10.283132952653716,-0.00034107575623210096
2017-02-22,29223,29285,29349,29190,8980,-0.31,10.282711349439065,10.283192858518513,-0.0031091471481801136
2017-02-23,29440,29245,29464,29217,12210,0.74,10.290109572842812,10.283453682935923,0.007398223403747295
2017-02-24,29613,29481,29635,29481,6280,0.59,10.295968733085997,10.284137488029616,0.005859160243185002
2017-02-27,29732,29575,29757,29532,7870,0.4,10.299979185845183,10.285885021494114,0.0040104527591857675
2017-02-28,29592,29705,29705,29532,8540,-0.47,10.29525933351229,10.287010570893669,-0.004719852332893737
2017-03-01,29529,29455,29595,29118,2230,-0.21,10.29312811029732,10.288353355326082,-0.002131223214968614
2017-03-02,29204,29499,29500,29161,430,-1.1,10.282060965175976,10.288859959898447,-0.011067145121344879
2017-03-03,29442,29300,30079,29051,210,0.81,10.290177505317958,10.289724881740447,0.008116540141982043
2017-03-06,28979,29100,29218,28960,10370,-1.57,10.274326708723063,10.288588162947773,-0.0158507965948953
2017-03-07,28791,28969,28979,28765,10090,-0.65,10.267818117285737,10.286960137538012,-0.006508591437325961
2017-03-08,28660,28799,28806,28622,9370,-0.46,10.263257701382162,10.285051481624567,-0.004560415903574366
2017-03-09,28491,28610,28639,28440,10850,-0.59,10.257343526911063,10.282678400818218,-0.0059141744710995425
2017-03-10,28417,28420,28523,28305,11570,-0.26,10.254742836614135,10.280347691416141,-0.002600690296928221
2017-03-13,28291,28436,28436,28263,4310,-0.44,10.25029901185045,10.277030144666778,-0.0044438247636851
2017-03-14,28100,28349,28349,28080,10240,-0.68,10.243524855321837,10.272659821519765,-0.006774156528612352
2017-03-15,28019,28050,28058,27932,10780,-0.29,10.24063813046042,10.267714733571035,-0.002886724861417278
2017-03-16,28436,28090,28594,28090,14140,1.49,10.255411227049374,10.264394058032458,0.01477309658895365
2017-03-17,28528,28498,28550,28461,7110,0.32,10.25864134010292,10.261520160516257,0.0032301130535472566
2017-03-20,28518,28580,28630,28487,7810,-0.04,10.258290745842064,10.259539308905099,-0.00035059426085659595
2017-03-21,28853,28462,28893,28391,14910,1.17,10.269969252665245,10.257855287850706,0.011678506823180612
2017-03-22,28886,28801,28993,28801,11120,0.11,10.271112327661113,10.25758742276221,0.0011430749958680764
2017-03-23,28816,28829,28960,28751,11080,-0.24,10.268686067415738,10.25765975193971,-0.002426260245375289
2017-03-24,28809,28750,28840,28714,7950,-0.02,10.268443117306083,10.25809186993337,-0.00024295010965502684
2017-03-27,28839,28850,28985,28800,9090,0.1,10.269483916733925,10.259103569085276,0.0010407994278427424
2017-03-28,28872,28839,28910,28784,7330,0.11,10.270627546322624,10.260427294894315,0.0011436295886984027
2017-03-29,28762,28792,28792,28687,6690,-0.38,10.266810350446326,10.261803239777306,-0.0038171958762980296
2017-03-30,28559,28716,28764,28525,8220,-0.71,10.259727401834914,10.26315345198673,-0.007082948611412121
2017-03-31,28612,28511,28688,28480,6930,0.19,10.261581489228275,10.26489873188405,0.0018540873933616808
2017-04-03,28720,28607,28790,28580,1450,0.38,10.26534902316216,10.265726881560116,0.003767533933885403
2017-04-04,28960,28975,29064,28878,90,0.84,10.273670846499652,10.266979340426511,0.008321823337491097
2017-04-05,28617,28803,29019,28535,330,-1.18,10.261756225813318,10.267268130424116,-0.011914620686333421
2017-04-06,28697,28878,28991,28675,8810,0.28,10.264547866667387,10.266816348257626,0.0027916408540686888
2017-04-07,28650,28750,28989,28607,13730,-0.16,10.262908722142885,10.26613271446444,-0.0016391445245016456
2017-04-10,28699,28651,28765,28560,7970,0.17,10.264617557935098,10.26579367200772,0.001708835792213037
2017-04-11,29149,28750,29183,28725,13440,1.57,10.280175885872874,10.26677140272162,0.015558327937775118
2017-04-12,29189,29150,29265,29132,9960,0.14,10.281547204953691,10.267776676739933,0.0013713190808175568
2017-04-13,29358,29270,29393,29238,9670,0.58,10.287320360517178,10.26916774458948,0.005773155563487009
2017-04-17,29392,29389,29433,29325,8039,0.12,10.288477807454907,10.270973366006862,0.001157446937728679
2017-04-18,29518,29370,29540,29227,13290,0.43,10.292755525741722,10.273725709665763,0.004277718286815002
2017-04-19,29313,29425,29425,29200,10300,-0.69,10.285786382612454,10.275742784114444,-0.006969143129268218
2017-04-20,29308,29250,29350,29220,9340,-0.02,10.285615795279854,10.277431681790917,-0.00017058733259922576
2017-04-21,29432,29282,29460,29240,8980,0.42,10.28983779678461,10.278778927647998,0.0042220015047558235
2017-04-24,29128,29290,29290,28935,12030,-1.03,10.27945518985527,10.280253841318162,-0.010382606929340454
2017-04-25,28827,29090,29090,28802,9720,-1.03,10.269067726945378,10.280630496341326,-0.010387462909891454
2017-04-26,28757,28800,28837,28671,9060,-0.24,10.266636494850344,10.280941144066949,-0.0024312320950343747
2017-04-27,28784,28805,28848,28720,7610,0.09,10.267574956190314,10.28118759392155,0.0009384613399703312
2017-04-28,28872,28843,28925,28800,6440,0.31,10.270627546322624,10.28039189895903,0.0030525901323095184
2017-05-01,28654,28834,28868,28600,1640,-0.76,10.263048328453317,10.27885032591733,-0.007579217869306376
2017-05-02,28571,28664,28680,28530,490,-0.29,10.26014749636236,10.276585920571096,-0.0029008320909582608
2017-05-03,28571,28630,28640,28459,90,0.0,10.26014749636236,10.274225061313384,0.0
2017-05-04,28060,28400,28482,28025,80,-1.79,10.242100353656452,10.270003796972944,-0.018047142705906793
2017-05-05,28184,28136,28382,28135,60,0.44,10.246509720021074,10.266730741756996,0.004409366364621192
2017-05-08,28119,28145,28255,28097,7850,-0.23,10.244200783414595,10.263279490768225,-0.0023089366064787953
2017-05-09,27981,28125,28192,27947,10100,-0.49,10.239280987394974,10.259066423319089,-0.004919796019621003
